RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.229499,37.0,0.0,9.2,3920.0,9.0,0.0,1.0,0.0,0.0,0.263
0.0,41.0,0.0,9.2,8991.0,10.0,0.0,0.0,0.0,0.8,0.162
0.3868785,31.0,0.0,9.2,7833.4,4.0,8.0,0.0,3.0,1.0,0.996
0.0,57.0,0.0,0.0,1837.2,7.0,0.0,2.0,0.0,0.6,0.144
0.0,36.0,0.0,3345.2,5352.4,9.0,3.0,1.0,0.0,0.0,0.87
0.0,48.0,0.0,9.4,8449.5,11.0,0.0,3.0,0.0,1.9,0.184
0.0,27.0,0.0,68.6,1899.7,0.0,0.0,0.0,0.0,0.0,0.15
0.1184007,56.0,0.0,0.2,6938.3,11.0,0.0,2.0,0.0,0.0,0.176
0.8404968,63.0,5.0,9.2,6772.8,6.0,11.0,0.0,6.0,2.0,1.0
0.0,63.0,7.0,9.2,9762.2,11.0,13.0,2.0,7.0,0.9,1.0
0.0096941,43.0,0.0,14.4,7990.1,7.0,0.0,1.0,0.0,1.4,0.154
0.3257079,66.0,4.0,3225.1,7355.7,12.0,11.0,2.0,5.0,0.0,1.0
0.1235802,28.0,0.0,9.2,0.0,4.0,8.0,0.0,3.0,1.0,0.996
0.0,41.0,0.0,0.0,4940.3,12.0,0.0,0.0,0.0,0.0,0.179
0.2111853,65.0,0.0,9.9,1794.8,2.0,0.0,0.0,0.0,0.9,0.127
0.1253504,57.0,0.0,9.2,10128.0,8.0,7.0,1.0,3.0,0.0,0.992
0.164234,39.0,0.0,0.2,7825.4,11.0,0.0,1.0,0.0,3.1,0.255
0.0,57.0,0.0,17.8,2803.5,8.0,0.0,1.0,0.0,2.7,0.147
0.0300172,43.0,0.0,0.3,7999.3,19.0,3.0,2.0,0.0,0.0,0.838
1.0462955,65.0,3.0,518.9,5528.4,1.0,11.0,0.0,5.0,0.0,1.0
0.0,71.0,0.0,9.2,6846.7,11.0,3.0,1.0,0.0,0.0,0.823
0.2338749,58.0,7.0,9.3,9379.6,15.0,11.0,2.0,6.0,0.0,1.0
0.110125,29.0,0.0,0.0,8853.8,0.0,0.0,0.0,0.0,1.1,0.156
0.1835885,36.0,0.0,0.2,10636.0,20.0,3.0,1.0,0.0,2.0,0.844
0.0,48.0,0.0,1938.5,5735.5,12.0,0.0,1.0,0.0,0.0,0.128
0.2327674,83.0,8.0,9.2,5589.4,6.0,15.0,0.0,8.0,0.0,1.0
0.0,53.0,0.0,0.0,9981.4,10.0,0.0,1.0,0.0,1.7,0.151
1.3834283,58.0,4.0,9.2,8106.0,22.0,6.0,3.0,4.0,2.0,0.998
0.7342323,78.0,0.0,0.0,4321.2,0.0,0.0,0.0,0.0,0.0,0.2
0.029631,60.0,0.0,9.2,2998.6,22.0,3.0,1.0,0.0,1.0,0.824
0.0,52.0,0.0,0.6,3977.2,6.0,0.0,1.0,0.0,0.0,0.137
0.3627572,43.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.249
0.0284182,57.0,5.0,0.1,22526.3,14.0,11.0,1.0,6.0,1.0,1.0
0.0931232,33.0,11.0,9.2,8133.9,7.0,14.0,2.0,9.0,0.9,1.0
0.2254787,44.0,0.0,9.2,8354.7,2.0,0.0,1.0,0.0,3.1,0.17
0.0626632,55.0,0.0,9.6,5634.0,19.0,0.0,1.0,0.0,1.0,0.228
0.0349483,47.0,0.0,9.2,5741.8,15.0,8.0,2.0,3.0,0.0,0.995
0.0,49.0,0.0,0.1,3535.6,11.0,0.0,7.0,0.0,0.0,0.275
4.300117,49.0,10.0,9.2,63.7,5.0,15.0,2.0,9.0,1.9,1.0
0.0,54.0,0.0,1367.7,3522.5,3.0,0.0,0.0,0.0,0.0,0.093
0.4862574,66.0,6.0,1393.7,4727.3,8.0,13.0,0.0,6.0,1.0,1.0
0.4365197,50.0,0.0,9.2,28063.6,9.0,0.0,2.0,0.0,1.0,0.21
0.3861414,50.0,8.0,9.2,8834.4,10.0,13.0,1.0,7.0,2.0,1.0
0.002872,62.0,0.0,9.2,3526.4,10.0,7.0,1.0,3.0,0.0,0.992
0.0023071,53.0,6.0,9.4,8026.1,19.0,11.0,1.0,6.0,1.0,1.0
0.0,65.0,0.0,9.0,10031.4,8.0,0.0,2.0,0.0,1.0,0.129
0.0,37.0,0.0,9.2,10562.3,3.0,0.0,0.0,0.0,0.0,0.131
0.5411837,48.0,0.0,0.0,7382.5,8.0,0.0,0.0,0.0,0.0,0.305
0.0,40.0,0.0,9.1,6492.2,7.0,0.0,0.0,0.0,0.0,0.151
0.5263805,40.0,0.0,0.0,6253.5,0.0,0.0,0.0,0.0,1.2,0.266
0.0,42.0,0.0,9.7,8394.3,6.0,0.0,1.0,0.0,0.8,0.148
0.1318844,69.0,0.0,17.2,7957.0,13.0,0.0,7.0,0.0,0.0,0.259
0.332801,55.0,0.0,0.4,4691.4,12.0,7.0,2.0,3.0,0.0,0.993
0.0,55.0,0.0,0.0,1695.3,10.0,0.0,1.0,0.0,0.0,0.154
0.4994952,52.0,0.0,9.2,9335.4,25.0,7.0,0.0,2.0,0.0,0.988
0.0397789,45.0,0.0,9.1,8653.6,2.0,0.0,0.0,0.0,0.0,0.123
0.377506,41.0,0.0,9.2,2760.8,10.0,5.0,2.0,1.0,2.0,0.964
0.1710935,51.0,0.0,9.0,5099.0,1.0,0.0,0.0,0.0,3.9,0.146
0.0,54.0,0.0,0.0,4497.4,8.0,0.0,2.0,0.0,2.0,0.153
0.6711438,51.0,1.0,9.2,657.9,2.0,10.0,0.0,5.0,0.0,1.0
0.0249523,65.0,0.0,11.0,0.0,3.0,8.0,0.0,3.0,0.0,0.995
0.2639452,50.0,0.0,9.2,1905.7,14.0,8.0,1.0,3.0,1.0,0.996
0.3702052,43.0,0.0,12.5,4081.6,6.0,0.0,0.0,0.0,1.9,0.254
0.1441195,34.0,0.0,18.3,4692.9,9.0,0.0,2.0,0.0,1.1,0.264
0.0,51.0,0.0,9.9,1767.6,2.0,0.0,1.0,0.0,0.8,0.126
0.0,51.0,0.0,9.2,10053.1,9.0,0.0,1.0,0.0,0.5,0.145
0.3735467,58.0,0.0,9.2,4913.1,9.0,6.0,1.0,2.0,1.9,0.984
0.2371259,37.0,0.0,0.0,720.7,1.0,0.0,0.0,0.0,1.0,0.195
0.298548,52.0,0.0,0.0,1580.7,2.0,0.0,0.0,0.0,1.1,0.163
0.0093009,48.0,0.0,9.3,7873.6,14.0,0.0,3.0,0.0,0.0,0.201
0.0194396,77.0,0.0,9.0,5910.8,7.0,0.0,0.0,0.0,0.0,0.105
0.0572929,67.0,0.0,9.2,2966.8,27.0,6.0,0.0,2.0,1.0,0.976
0.0,41.0,0.0,0.2,2491.4,5.0,0.0,1.0,0.0,1.7,0.157
0.0,41.0,0.0,8.7,4602.2,17.0,0.0,1.0,0.0,1.6,0.256
0.0163208,59.0,0.0,0.0,2065.3,0.0,0.0,0.0,0.0,1.7,0.107
0.0173347,59.0,1.0,9.2,5597.6,3.0,7.0,0.0,3.0,2.0,0.994
0.0,46.0,0.0,15.3,0.0,7.0,0.0,1.0,0.0,1.9,0.161
0.0,30.0,0.0,0.0,5728.1,2.0,0.0,0.0,0.0,0.0,0.147
0.1291474,57.0,0.0,9.2,5443.2,7.0,5.0,1.0,1.0,0.0,0.956
0.0,55.0,11.0,9.2,6326.2,6.0,16.0,0.0,9.0,0.0,1.0
0.3808182,48.0,0.0,0.0,2601.5,6.0,0.0,0.0,0.0,0.0,0.225
0.0,35.0,0.0,16.6,3989.6,5.0,0.0,0.0,0.0,2.3,0.161
0.200536,62.0,0.0,9.2,3081.7,15.0,8.0,2.0,3.0,1.0,0.995
0.0334642,26.0,0.0,0.0,733.9,11.0,0.0,0.0,0.0,3.1,0.285
0.0,33.0,0.0,8.1,4391.0,10.0,0.0,0.0,0.0,1.6,0.195
0.3488738,42.0,0.0,0.1,6886.0,4.0,0.0,1.0,0.0,1.2,0.227
0.0,41.0,0.0,14.2,5678.0,7.0,0.0,0.0,0.0,0.6,0.151
0.4224372,31.0,0.0,9.2,5439.8,10.0,2.0,2.0,0.0,0.9,0.83
0.1976337,63.0,0.0,3091.9,4714.6,6.0,0.0,2.0,0.0,0.0,0.1
0.0,35.0,6.0,852.1,5257.6,23.0,10.0,0.0,6.0,0.0,1.0
0.0,41.0,0.0,0.0,2015.4,0.0,0.0,0.0,0.0,0.0,0.127
0.1742318,36.0,0.0,0.0,3740.0,0.0,0.0,0.0,0.0,0.6,0.161
0.0364719,31.0,0.0,0.0,4914.4,2.0,0.0,0.0,0.0,0.6,0.154
0.2115641,49.0,2.0,9.3,8033.3,15.0,10.0,1.0,5.0,2.0,1.0
0.2844395,56.0,0.0,9.4,8461.5,8.0,0.0,1.0,0.0,0.0,0.178
2.7514563,76.0,8.0,205.2,5035.0,9.0,12.0,0.0,7.0,0.9,1.0
0.0,42.0,0.0,1938.6,6145.5,13.0,0.0,0.0,0.0,2.7,0.145
0.1167345,40.0,0.0,0.0,3019.1,5.0,0.0,0.0,0.0,0.0,0.164
0.0,51.0,0.0,6.0,4225.3,0.0,0.0,0.0,0.0,1.5,0.112
0.0,51.0,0.0,9.6,17588.7,19.0,0.0,6.0,0.0,0.0,0.275
0.0,53.0,0.0,9.2,16459.9,4.0,4.0,0.0,0.0,0.0,0.881
0.0,40.0,0.0,0.0,9412.1,8.0,0.0,1.0,0.0,4.9,0.181
0.0,47.0,0.0,2.4,5979.8,22.0,0.0,1.0,0.0,0.0,0.272
0.062411,46.0,7.0,8.1,3653.3,12.0,13.0,1.0,7.0,0.0,1.0
0.3145281,35.0,0.0,14.4,10354.5,6.0,0.0,0.0,0.0,0.0,0.223
0.5882971,48.0,0.0,0.0,3008.3,5.0,0.0,0.0,0.0,0.0,0.321
0.0280483,47.0,9.0,1222.9,5259.8,5.0,15.0,1.0,9.0,0.0,1.0
0.0,51.0,0.0,6.2,12928.2,13.0,0.0,1.0,0.0,1.0,0.164
0.0,54.0,0.0,22.2,7403.5,4.0,0.0,0.0,0.0,0.0,0.116
0.0551366,30.0,0.0,9.2,7518.4,4.0,2.0,0.0,0.0,0.0,0.797
2.4116521,42.0,6.0,9.2,5648.6,9.0,9.0,0.0,5.0,1.8,1.0
0.0946706,24.0,0.0,0.2,1718.1,5.0,0.0,0.0,0.0,0.0,0.225
0.0221702,47.0,0.0,1315.9,222.7,4.0,0.0,0.0,0.0,1.7,0.117
0.0114431,46.0,0.0,9.1,4834.5,12.0,0.0,1.0,0.0,0.0,0.178
0.1165337,24.0,0.0,0.0,3426.3,3.0,0.0,0.0,0.0,0.0,0.207
0.0028329,27.0,0.0,9.2,412.2,8.0,4.0,0.0,0.0,0.0,0.907
0.4738586,62.0,0.0,14.4,7163.7,3.0,0.0,1.0,0.0,1.3,0.186
0.0,38.0,0.0,17.2,6622.2,3.0,0.0,0.0,0.0,0.0,0.135
0.056708,53.0,0.0,9.3,9811.3,8.0,6.0,3.0,1.0,0.0,0.97
0.0219984,30.0,0.0,0.0,12849.9,11.0,0.0,1.0,0.0,0.0,0.199
0.6581341,54.0,2.0,9.2,7738.6,9.0,8.0,1.0,4.0,0.0,0.999
0.0,50.0,0.0,1282.5,5094.6,9.0,0.0,0.0,0.0,0.0,0.12
0.0,53.0,0.0,0.3,4646.7,7.0,0.0,1.0,0.0,0.7,0.14
0.0553652,59.0,0.0,1330.4,4988.3,6.0,6.0,2.0,1.0,2.0,0.972
0.1689598,41.0,0.0,14.1,13035.3,5.0,0.0,1.0,0.0,0.0,0.161
0.3371585,46.0,0.0,9.3,4360.4,6.0,0.0,1.0,0.0,2.1,0.242
0.0,44.0,0.0,0.2,12538.0,7.0,0.0,1.0,0.0,0.0,0.142
0.1298699,36.0,0.0,9.2,3143.6,7.0,8.0,4.0,3.0,1.0,0.996
0.0,38.0,0.0,0.3,2039.8,4.0,0.0,2.0,0.0,0.0,0.16
0.9671575,53.0,0.0,9.2,787.5,0.0,8.0,0.0,3.0,0.0,0.997
0.2801379,25.0,0.0,9.2,0.0,1.0,9.0,0.0,4.0,0.0,0.999
0.0125198,47.0,0.0,0.8,9015.4,8.0,0.0,3.0,0.0,1.1,0.165
0.1606458,51.0,0.0,17.2,3156.8,14.0,0.0,1.0,0.0,1.1,0.237
0.4466239,37.0,3.0,9.6,5198.4,13.0,9.0,2.0,5.0,2.1,1.0
0.1479078,63.0,0.0,9.1,3722.9,5.0,0.0,1.0,0.0,1.1,0.138
0.0,56.0,0.0,9.2,1611.6,8.0,5.0,2.0,1.0,0.0,0.956
0.0239681,71.0,11.0,1565.2,6752.6,7.0,16.0,1.0,10.0,0.0,1.0
0.416731,42.0,0.0,9.2,15138.1,6.0,6.0,2.0,2.0,3.1,0.984
0.0,74.0,7.0,9.2,3314.0,1.0,14.0,0.0,7.0,0.0,1.0
0.0,31.0,0.0,127.5,5639.7,2.0,0.0,0.0,0.0,0.0,0.143
0.206952,52.0,7.0,9.2,3452.6,11.0,13.0,1.0,7.0,1.9,1.0
0.1264803,48.0,5.0,9.2,7320.5,7.0,12.0,2.0,6.0,2.0,1.0
0.0267936,54.0,2.0,9.2,6466.5,8.0,10.0,1.0,5.0,0.0,1.0
0.258983,59.0,0.0,2356.4,12632.2,4.0,0.0,0.0,0.0,0.9,0.095
0.0286438,63.0,0.0,9.2,3776.3,16.0,2.0,0.0,0.0,0.0,0.754
0.1062661,44.0,11.0,9.2,3967.1,7.0,16.0,1.0,10.0,3.0,1.0
0.0847379,48.0,0.0,0.1,4712.9,10.0,8.0,2.0,4.0,0.0,0.997
0.1545514,54.0,0.0,0.2,8691.2,4.0,0.0,0.0,0.0,0.0,0.133
0.0,79.0,0.0,9.2,6177.1,13.0,9.0,0.0,3.0,0.0,0.996
0.0,68.0,0.0,17.8,7091.5,6.0,0.0,1.0,0.0,0.0,0.112
0.4512495,53.0,0.0,0.3,10363.0,17.0,3.0,2.0,0.0,0.9,0.855
0.1826042,41.0,0.0,19.3,2525.4,7.0,0.0,3.0,0.0,2.2,0.262
0.0,50.0,0.0,0.0,10185.6,14.0,0.0,2.0,0.0,0.8,0.181
0.0,54.0,0.0,0.0,3000.8,10.0,0.0,0.0,0.0,0.0,0.147
0.0992826,32.0,2.0,9.2,5729.4,7.0,10.0,1.0,5.0,0.0,1.0
0.0,28.0,0.0,9.1,6145.1,8.0,0.0,1.0,0.0,0.0,0.193
0.2364254,68.0,0.0,2230.5,1095.4,9.0,7.0,1.0,2.0,0.0,0.989
0.0,58.0,0.0,9.3,3009.6,8.0,0.0,2.0,0.0,0.0,0.144
0.0265236,45.0,5.0,9.4,6279.5,9.0,11.0,1.0,6.0,0.0,1.0
0.2052087,59.0,6.0,9.2,3721.4,9.0,12.0,2.0,7.0,0.0,1.0
0.2787681,53.0,0.0,0.0,14145.0,10.0,0.0,1.0,0.0,0.0,0.185
0.0787624,34.0,0.0,649.5,7213.8,9.0,0.0,0.0,0.0,0.0,0.168
0.4034887,52.0,0.0,0.1,5669.4,11.0,6.0,1.0,2.0,0.0,0.984
0.2547473,24.0,0.0,45.5,2374.9,3.0,8.0,0.0,3.0,0.0,0.996
0.0,36.0,0.0,0.0,1900.0,10.0,0.0,0.0,0.0,1.8,0.194
0.0,30.0,0.0,878.6,5914.3,4.0,0.0,0.0,0.0,2.9,0.148
0.0,62.0,8.0,9.2,4458.6,21.0,12.0,1.0,7.0,0.0,1.0
0.0298812,67.0,0.0,659.7,5769.9,5.0,7.0,1.0,3.0,0.0,0.992
0.0,41.0,11.0,9.2,4741.0,4.0,16.0,1.0,10.0,0.0,1.0
0.1676949,62.0,4.0,9.5,12859.1,17.0,10.0,2.0,5.0,0.0,1.0
0.0570243,70.0,0.0,9.2,4674.6,15.0,7.0,1.0,2.0,0.0,0.986
0.2939192,61.0,0.0,9.2,13213.8,13.0,2.0,2.0,0.0,1.0,0.777
0.1959274,78.0,0.0,9.1,95.8,6.0,0.0,0.0,0.0,0.0,0.125
0.0,29.0,0.0,9.2,4544.3,3.0,6.0,2.0,1.0,2.0,0.975
0.1169121,34.0,0.0,0.0,3528.2,3.0,0.0,0.0,0.0,0.0,0.167
0.0,50.0,0.0,5.7,1652.9,11.0,0.0,2.0,0.0,1.7,0.182
0.0647088,35.0,0.0,9.1,2198.7,1.0,0.0,0.0,0.0,0.5,0.151
0.0,54.0,0.0,0.0,9249.5,9.0,0.0,1.0,0.0,0.0,0.141
0.0,34.0,0.0,708.2,6556.3,5.0,0.0,0.0,0.0,0.0,0.135
0.0,32.0,0.0,9.2,7387.3,4.0,2.0,0.0,0.0,0.0,0.79
0.3529906,50.0,9.0,0.0,5191.3,10.0,14.0,2.0,8.0,0.0,1.0
0.2292384,40.0,0.0,0.0,3498.5,3.0,0.0,0.0,0.0,1.2,0.182
0.6223415,69.0,4.0,9.2,8370.1,10.0,10.0,2.0,6.0,0.0,1.0
0.3452109,60.0,11.0,2369.1,5446.7,5.0,16.0,2.0,10.0,0.0,1.0
0.7102776,67.0,1.0,9.2,7753.0,12.0,8.0,2.0,4.0,1.0,0.998
0.0,48.0,0.0,0.0,11340.7,13.0,0.0,2.0,0.0,1.7,0.181
0.1057681,31.0,0.0,9.5,7704.5,12.0,0.0,1.0,0.0,3.0,0.286
0.0,77.0,4.0,0.0,56774.8,16.0,11.0,1.0,5.0,0.0,1.0
0.167171,44.0,0.0,0.2,3066.9,5.0,0.0,0.0,0.0,2.0,0.171
0.0,29.0,0.0,7.5,2138.0,2.0,0.0,0.0,0.0,0.0,0.155
0.1560096,44.0,0.0,15.7,2049.8,5.0,0.0,1.0,0.0,3.1,0.191
0.5634331,35.0,0.0,9.2,5969.4,5.0,5.0,0.0,1.0,2.0,0.967
0.1243123,48.0,0.0,0.0,6692.7,10.0,0.0,1.0,0.0,2.1,0.188
0.3012555,52.0,0.0,9.4,7071.5,10.0,5.0,2.0,1.0,1.0,0.959
0.0544056,63.0,10.0,2668.9,6198.6,6.0,16.0,1.0,9.0,2.9,1.0
0.8355082,81.0,0.0,318.5,3985.9,3.0,0.0,0.0,0.0,0.0,0.245
0.2343875,84.0,0.0,9.2,4076.7,20.0,6.0,1.0,2.0,0.0,0.978
0.0,29.0,0.0,8.7,160.8,3.0,0.0,0.0,0.0,0.0,0.163
0.0,64.0,0.0,0.1,670.5,6.0,0.0,1.0,0.0,1.7,0.127
0.0,36.0,0.0,0.1,4413.3,5.0,0.0,0.0,0.0,0.0,0.151
0.1300656,66.0,0.0,2852.3,11702.1,13.0,0.0,0.0,0.0,0.7,0.098
0.0,63.0,6.0,9.2,4312.0,8.0,13.0,3.0,7.0,0.0,1.0
0.115951,55.0,4.0,9.2,8002.7,5.0,12.0,1.0,6.0,0.0,1.0
0.0,31.0,0.0,8.8,394.6,6.0,0.0,0.0,0.0,0.0,0.172
0.2328807,31.0,0.0,0.0,7026.8,0.0,0.0,0.0,0.0,0.0,0.18
0.2397725,47.0,0.0,0.3,1107.8,25.0,4.0,2.0,0.0,0.0,0.896
0.8460568,58.0,10.0,9.2,3322.2,5.0,15.0,0.0,9.0,1.0,1.0
0.0995799,80.0,2.0,9.2,6612.5,8.0,11.0,0.0,5.0,0.0,1.0
0.2226154,42.0,2.0,9.2,5469.7,6.0,10.0,1.0,5.0,2.0,1.0
0.068035,30.0,0.0,0.0,5430.5,0.0,0.0,0.0,0.0,0.0,0.15
0.063094,50.0,4.0,9.2,3139.4,7.0,11.0,0.0,6.0,2.0,1.0
0.0452304,49.0,0.0,9.1,4575.6,14.0,0.0,1.0,0.0,0.0,0.193
0.0376778,62.0,3.0,1970.3,6062.8,9.0,11.0,2.0,5.0,2.0,1.0
0.0,33.0,0.0,9.2,6433.0,10.0,0.0,0.0,0.0,2.8,0.196
0.3082006,58.0,0.0,18.9,11607.9,14.0,0.0,2.0,0.0,1.2,0.254
0.0,69.0,0.0,9.1,1405.2,4.0,0.0,0.0,0.0,0.0,0.104
0.0,52.0,6.0,9.2,8997.2,7.0,13.0,1.0,7.0,2.0,1.0
0.0755351,37.0,0.0,9.3,3739.4,7.0,0.0,1.0,0.0,2.0,0.192
0.0425557,49.0,0.0,544.4,6515.5,3.0,0.0,0.0,0.0,0.0,0.114
0.0,90.0,0.0,9.2,1300.6,9.0,0.0,0.0,0.0,1.2,0.104
0.0591574,51.0,1.0,0.1,7065.8,10.0,4.0,3.0,1.0,1.0,0.947
0.0,27.0,0.0,456.5,0.0,11.0,0.0,1.0,0.0,0.9,0.244
0.7837914,64.0,0.0,9.7,6835.0,10.0,7.0,1.0,3.0,0.0,0.994
0.0,47.0,0.0,296.8,3891.2,3.0,0.0,0.0,0.0,0.0,0.12
0.3202773,44.0,0.0,16.6,11932.7,5.0,0.0,2.0,0.0,0.0,0.202
0.0,42.0,0.0,0.0,510.8,7.0,0.0,0.0,0.0,0.9,0.158
0.0,59.0,8.0,9.2,9205.9,7.0,13.0,2.0,7.0,0.0,1.0
0.0,68.0,5.0,9.2,11391.1,2.0,13.0,0.0,6.0,0.0,1.0
0.1777529,68.0,0.0,12.5,5643.7,12.0,0.0,1.0,0.0,0.0,0.166
0.2473286,45.0,11.0,286.7,3372.0,7.0,17.0,0.0,10.0,0.0,1.0
0.0,46.0,6.0,9.2,6763.5,8.0,11.0,0.0,6.0,3.0,1.0
0.0465871,45.0,0.0,0.5,3991.2,2.0,0.0,1.0,0.0,4.9,0.157
0.0027068,83.0,6.0,45.5,3417.2,3.0,14.0,0.0,7.0,0.0,1.0
0.0,77.0,0.0,9.2,3926.5,14.0,5.0,1.0,0.0,0.0,0.912
0.203865,41.0,0.0,9.2,7554.5,11.0,0.0,0.0,0.0,3.9,0.256
0.2172927,75.0,0.0,2121.7,6385.2,18.0,5.0,2.0,1.0,1.0,0.953
0.0,46.0,3.0,9.2,5110.9,10.0,9.0,1.0,4.0,3.1,0.999
0.1705584,43.0,0.0,9.1,1248.6,2.0,0.0,0.0,0.0,2.9,0.169
0.4901584,38.0,5.0,9.2,7822.4,13.0,10.0,1.0,6.0,1.1,1.0
0.3824552,48.0,0.0,0.1,11787.3,9.0,6.0,1.0,2.0,0.0,0.984
0.4026823,54.0,0.0,9.2,11611.0,6.0,3.0,1.0,0.0,6.0,0.858
0.0,69.0,8.0,296.5,8424.6,4.0,15.0,0.0,8.0,0.0,1.0
0.0238976,31.0,0.0,6.7,4762.2,0.0,0.0,0.0,0.0,2.0,0.149
0.5045217,74.0,0.0,1617.7,2634.2,10.0,0.0,0.0,0.0,1.0,0.165
0.0,45.0,0.0,0.0,3519.7,11.0,0.0,2.0,0.0,2.6,0.198
0.0883477,30.0,3.0,0.0,12008.1,15.0,10.0,0.0,5.0,0.0,1.0
0.1096761,28.0,0.0,0.0,5545.0,1.0,0.0,0.0,0.0,0.0,0.166
0.3365086,54.0,0.0,9.3,10096.4,18.0,8.0,2.0,4.0,0.0,0.997
0.0028527,30.0,0.0,9.2,8639.4,3.0,2.0,0.0,0.0,0.0,0.79
0.0063937,67.0,0.0,4.2,4910.6,9.0,0.0,0.0,0.0,0.0,0.123
0.0,43.0,0.0,12.3,6443.5,9.0,0.0,1.0,0.0,0.0,0.162
0.0,79.0,0.0,9.2,3394.3,12.0,7.0,0.0,2.0,0.0,0.985
0.0367428,46.0,1.0,9.2,7130.1,9.0,2.0,2.0,0.0,1.0,0.825
0.1901955,23.0,4.0,9.2,530.4,2.0,12.0,0.0,6.0,0.0,1.0
1.6735256,74.0,6.0,9.2,6658.5,12.0,10.0,1.0,5.0,0.0,1.0
0.1920516,46.0,0.0,9.1,3866.6,7.0,0.0,0.0,0.0,1.0,0.178
0.0,29.0,0.0,9.2,7762.7,13.0,0.0,2.0,0.0,0.5,0.261
0.0253781,53.0,3.0,9.2,14963.4,4.0,11.0,0.0,5.0,3.1,1.0
0.0467762,25.0,0.0,0.1,3324.9,8.0,0.0,0.0,0.0,0.0,0.22
0.5015571,59.0,0.0,9.2,3851.4,10.0,5.0,1.0,2.0,0.0,0.977
0.0438598,51.0,3.0,9.9,3664.5,13.0,10.0,2.0,5.0,0.0,1.0
0.006745,48.0,0.0,0.0,12285.7,18.0,0.0,3.0,0.0,0.7,0.233
0.0,31.0,0.0,916.0,8105.0,9.0,2.0,1.0,0.0,0.0,0.795
0.0342034,43.0,0.0,0.3,5186.5,11.0,0.0,1.0,0.0,2.6,0.196
0.0,48.0,0.0,0.0,2390.1,2.0,0.0,0.0,0.0,0.0,0.122
0.0,26.0,0.0,282.1,5746.8,7.0,0.0,0.0,0.0,0.0,0.171
0.0,55.0,0.0,5.6,11373.3,11.0,0.0,8.0,0.0,0.0,0.237
0.027715,40.0,0.0,86.1,5095.6,13.0,3.0,0.0,0.0,0.0,0.846
0.0,54.0,0.0,0.1,16832.2,15.0,2.0,2.0,0.0,0.0,0.749
0.0,47.0,0.0,8.6,3143.3,20.0,0.0,2.0,0.0,0.0,0.278
0.0521579,36.0,0.0,0.0,8065.8,6.0,9.0,0.0,4.0,0.0,0.998
0.0258262,76.0,0.0,9.2,7704.7,4.0,7.0,0.0,2.0,0.0,0.986
0.0,73.0,2.0,9.2,10990.0,7.0,10.0,1.0,4.0,0.0,0.999
0.1599443,58.0,0.0,0.0,6419.5,3.0,0.0,2.0,0.0,0.9,0.141
0.0,61.0,0.0,0.4,4303.6,10.0,0.0,3.0,0.0,0.0,0.156
0.6858548,64.0,0.0,0.0,3931.7,0.0,0.0,0.0,0.0,0.0,0.239
0.1853793,50.0,0.0,9.4,5832.4,6.0,0.0,1.0,0.0,1.0,0.166
0.3965828,44.0,5.0,9.2,3081.5,9.0,11.0,3.0,6.0,3.0,1.0
0.2642358,26.0,0.0,9.2,3237.9,5.0,8.0,0.0,3.0,2.0,0.996
0.0089759,37.0,0.0,9.2,9174.9,5.0,5.0,0.0,0.0,0.0,0.93
0.0,57.0,0.0,0.3,4710.5,20.0,0.0,1.0,0.0,0.4,0.212
0.5508293,39.0,0.0,9.2,6024.0,5.0,4.0,0.0,0.0,1.9,0.92
0.1079454,41.0,0.0,0.0,15831.2,16.0,0.0,2.0,0.0,1.9,0.257
1.0101396,54.0,0.0,9.2,7443.9,1.0,2.0,0.0,0.0,2.0,0.852
0.3487474,58.0,0.0,0.0,1100.8,3.0,0.0,0.0,0.0,0.0,0.163
0.0,46.0,0.0,9.2,3651.3,6.0,0.0,0.0,0.0,0.5,0.141
0.5525857,35.0,4.0,9.2,4543.0,5.0,10.0,2.0,6.0,2.0,1.0
0.3629365,39.0,0.0,0.0,1803.0,3.0,0.0,1.0,0.0,3.0,0.289
0.0,42.0,0.0,8.5,14393.2,8.0,0.0,2.0,0.0,1.8,0.159
0.3819794,63.0,0.0,0.0,3030.2,9.0,0.0,0.0,0.0,1.0,0.203
0.0,50.0,0.0,0.2,12078.5,19.0,0.0,2.0,0.0,1.0,0.222
0.1625336,48.0,0.0,9.2,8851.1,18.0,5.0,2.0,1.0,3.0,0.953
0.0,47.0,0.0,9.2,5823.8,12.0,0.0,2.0,0.0,3.0,0.198
0.0,49.0,0.0,0.0,6272.3,15.0,0.0,1.0,0.0,1.7,0.194
4.2502189,45.0,9.0,9.2,1281.7,3.0,13.0,0.0,8.0,2.9,1.0
0.1053906,46.0,0.0,15.7,7497.9,4.0,0.0,1.0,0.0,3.0,0.155
0.075343,50.0,0.0,0.0,3303.4,10.0,0.0,2.0,0.0,2.0,0.19
0.6445122,61.0,7.0,9.2,7750.4,10.0,11.0,1.0,6.0,1.1,1.0
0.0133158,87.0,6.0,11.0,5551.5,4.0,14.0,0.0,7.0,0.0,1.0
