age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
31.0,Government,3.0,12.0,NotMarried,Admin,Not-in-family,White,Female,95762.0,0.0,36.0,1.0,0.999
22.0,Private,3.0,10.0,NotMarried,Sales,Own-child,White,Female,30615.0,0.0,30.0,1.0,0.973
60.0,Private,2.0,9.0,Widowed,Service,Unmarried,Black,Female,34518.0,0.0,39.0,1.0,0.973
29.0,Private,3.0,12.0,Separated,Professional,Not-in-family,White,Female,19550.0,0.0,36.0,1.0,0.965
33.0,Private,2.0,9.0,Married,Professional,Husband,White,Male,81756.0,0.0,40.0,1.0,0.998
34.0,Government,4.0,13.0,NotMarried,White-Collar,Not-in-family,Asian-Pac-Islander,Female,97785.0,1426.0,45.0,1.0,0.999
24.0,Private,2.0,9.0,NotMarried,Sales,Not-in-family,White,Male,31481.0,0.0,30.0,1.0,0.979
45.0,Government,5.0,14.0,Separated,Professional,Not-in-family,Black,Male,88787.0,0.0,39.0,1.0,0.999
21.0,Government,1.0,8.0,NotMarried,Service,Own-child,Black,Male,43950.0,0.0,20.0,1.0,0.991
30.0,Private,3.0,12.0,Married,Blue-Collar,Wife,White,Female,0.0,426.0,37.0,1.0,0.368
50.0,Self-Employed,3.0,10.0,Married,Service,Husband,White,Male,0.0,0.0,99.0,1.0,0.276
41.0,Self-Employed,2.0,9.0,Married,White-Collar,Husband,White,Male,54572.0,0.0,39.0,1.0,0.993
21.0,Private,2.0,9.0,NotMarried,Sales,Not-in-family,White,Female,32627.0,0.0,33.0,1.0,0.976
45.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,90340.0,1674.0,45.0,1.0,0.999
34.0,Private,4.0,13.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,39.0,1.0,0.021
28.0,Private,2.0,9.0,Separated,Blue-Collar,Own-child,White,Male,29120.0,0.0,40.0,1.0,0.98
19.0,Private,2.0,9.0,NotMarried,Service,Unmarried,White,Male,22055.0,0.0,40.0,1.0,0.926
26.0,Private,4.0,13.0,NotMarried,Professional,Not-in-family,White,Male,155.0,0.0,50.0,1.0,0.096
50.0,Private,4.0,13.0,NotMarried,Blue-Collar,Husband,White,Male,0.0,0.0,45.0,1.0,0.1
69.0,Private,4.0,13.0,Widowed,Professional,Not-in-family,White,Male,5058.0,2277.0,40.0,1.0,0.759
41.0,Private,3.0,10.0,Separated,Admin,Unmarried,White,Female,27285.0,0.0,41.0,1.0,0.979
43.0,Private,4.0,13.0,Separated,Admin,Not-in-family,White,Female,23310.0,0.0,40.0,1.0,0.975
28.0,Private,2.0,9.0,NotMarried,Blue-Collar,Unmarried,White,Male,33818.0,0.0,40.0,0.0,0.984
65.0,Government,3.0,10.0,Separated,Admin,Not-in-family,White,Female,14381.0,0.0,29.0,1.0,0.818
31.0,Private,4.0,13.0,NotMarried,White-Collar,Not-in-family,White,Male,13238.0,1744.0,37.0,1.0,0.954
28.0,Private,4.0,13.0,NotMarried,Admin,Not-in-family,White,Female,16256.0,0.0,40.0,1.0,0.927
51.0,Private,4.0,13.0,Separated,Professional,Husband,White,Male,0.0,0.0,40.0,1.0,0.155
45.0,Private,3.0,10.0,NotMarried,Blue-Collar,Not-in-family,White,Female,13109.0,0.0,80.0,1.0,0.944
43.0,Private,2.0,9.0,Separated,Admin,Other-relative,Black,Male,42395.0,0.0,38.0,1.0,0.987
31.0,Private,3.0,12.0,NotMarried,Sales,Husband,White,Male,0.0,0.0,60.0,1.0,0.033
31.0,Private,3.0,10.0,Married,Blue-Collar,Husband,White,Male,79851.0,0.0,55.0,1.0,0.998
45.0,Private,3.0,10.0,Married,Blue-Collar,Other-relative,Asian-Pac-Islander,Male,21281.0,0.0,39.0,0.0,0.934
20.0,Private,4.0,13.0,NotMarried,Sales,Other-relative,Black,Female,32336.0,0.0,30.0,1.0,0.895
25.0,Private,4.0,13.0,NotMarried,Other,Unmarried,White,Male,33377.0,0.0,41.0,1.0,0.987
36.0,Private,2.0,9.0,Widowed,Blue-Collar,Unmarried,White,Female,87782.0,0.0,30.0,1.0,0.998
31.0,Private,4.0,13.0,NotMarried,Sales,Not-in-family,White,Male,19577.0,0.0,51.0,1.0,0.974
56.0,Private,3.0,10.0,Married,Blue-Collar,Husband,White,Male,76782.0,0.0,45.0,1.0,0.998
26.0,Private,4.0,13.0,NotMarried,Sales,Own-child,White,Male,24082.0,0.0,17.0,1.0,0.963
48.0,Self-Employed,3.0,10.0,Separated,White-Collar,Not-in-family,White,Female,21110.0,0.0,65.0,1.0,0.966
41.0,Self-Employed,2.0,9.0,Married,White-Collar,Husband,White,Male,27130.0,0.0,50.0,1.0,0.979
32.0,Private,2.0,9.0,Married,White-Collar,Wife,White,Female,89470.0,1904.0,50.0,1.0,0.999
34.0,Government,5.0,14.0,NotMarried,Professional,Unmarried,Black,Female,73023.0,0.0,23.0,1.0,0.998
37.0,Private,2.0,9.0,Married,White-Collar,Husband,White,Male,82537.0,1276.0,54.0,1.0,0.998
38.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,77274.0,0.0,45.0,1.0,0.998
19.0,Private,3.0,11.0,NotMarried,Service,Own-child,Asian-Pac-Islander,Male,43179.0,0.0,16.0,1.0,0.99
50.0,Private,1.0,5.0,Separated,Blue-Collar,Not-in-family,White,Female,42196.0,0.0,39.0,1.0,0.988
18.0,Private,2.0,9.0,NotMarried,Professional,Own-child,Black,Female,40989.0,0.0,25.0,1.0,0.978
26.0,Private,3.0,12.0,NotMarried,Professional,Not-in-family,White,Female,98414.0,660.0,40.0,1.0,0.999
81.0,Private,1.0,4.0,Married,Blue-Collar,Husband,White,Male,26053.0,0.0,1.0,1.0,0.976
40.0,Private,2.0,9.0,Separated,Blue-Collar,Not-in-family,White,Male,43866.0,0.0,42.0,1.0,0.991
28.0,Private,3.0,10.0,NotMarried,Blue-Collar,Own-child,White,Male,26313.0,0.0,50.0,1.0,0.98
23.0,Private,2.0,9.0,Married,Sales,Husband,Black,Male,24313.0,0.0,37.0,1.0,0.977
19.0,Private,3.0,10.0,NotMarried,Admin,Own-child,White,Male,31595.0,0.0,39.0,1.0,0.975
67.0,Private,2.0,9.0,Widowed,Blue-Collar,Other-relative,Black,Male,84797.0,0.0,31.0,1.0,0.998
20.0,Private,4.0,13.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,38.0,1.0,0.004
41.0,Private,3.0,12.0,NotMarried,Admin,Not-in-family,Other,Female,26675.0,0.0,49.0,1.0,0.982
37.0,Private,3.0,11.0,Separated,Professional,Unmarried,White,Female,29260.0,0.0,40.0,1.0,0.981
20.0,Private,2.0,9.0,NotMarried,Blue-Collar,Own-child,White,Male,43717.0,0.0,40.0,1.0,0.992
40.0,Private,2.0,9.0,Separated,Blue-Collar,Unmarried,White,Male,31070.0,0.0,41.0,1.0,0.987
45.0,Private,5.0,14.0,Separated,White-Collar,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,51.0,1.0,0.222
40.0,Private,2.0,9.0,Married,Other,Husband,White,Male,10758.0,0.0,40.0,1.0,0.929
39.0,Government,4.0,13.0,NotMarried,White-Collar,Not-in-family,White,Female,15446.0,0.0,39.0,1.0,0.961
24.0,Private,3.0,10.0,NotMarried,Admin,Own-child,Black,Female,29160.0,0.0,20.0,1.0,0.92
78.0,Private,2.0,9.0,Married,Professional,Husband,White,Male,95424.0,1056.0,32.0,1.0,0.999
66.0,Private,3.0,11.0,Widowed,Professional,Not-in-family,White,Female,96349.0,0.0,1.0,1.0,0.998
48.0,Private,4.0,13.0,NotMarried,Sales,Husband,White,Male,0.0,0.0,47.0,1.0,0.127
66.0,Private,2.0,9.0,Separated,Blue-Collar,Not-in-family,White,Male,28067.0,0.0,9.0,1.0,0.978
52.0,Private,2.0,9.0,NotMarried,Professional,Unmarried,White,Female,24295.0,325.0,40.0,1.0,0.971
59.0,Self-Employed,2.0,9.0,Separated,White-Collar,Not-in-family,White,Male,25068.0,0.0,60.0,1.0,0.971
72.0,Private,2.0,9.0,Widowed,Service,Unmarried,White,Female,41075.0,0.0,12.0,0.0,0.978
35.0,Government,2.0,9.0,NotMarried,Admin,Not-in-family,White,Male,32867.0,0.0,40.0,1.0,0.987
30.0,Private,4.0,13.0,NotMarried,White-Collar,Wife,White,Female,0.0,0.0,41.0,1.0,0.088
36.0,Private,3.0,10.0,NotMarried,Service,Not-in-family,White,Male,29170.0,0.0,40.0,1.0,0.982
26.0,Private,2.0,9.0,Separated,Other,Own-child,White,Female,79123.0,0.0,40.0,1.0,0.997
23.0,Private,4.0,13.0,NotMarried,Service,Not-in-family,White,Male,29383.0,0.0,36.0,1.0,0.983
37.0,Private,4.0,13.0,Widowed,Professional,Husband,White,Male,0.0,0.0,40.0,1.0,0.044
38.0,Self-Employed,6.0,15.0,NotMarried,Professional,Husband,White,Male,0.0,0.0,40.0,1.0,0.295
29.0,Private,4.0,13.0,NotMarried,Professional,Not-in-family,White,Male,92935.0,0.0,40.0,1.0,0.999
38.0,Private,4.0,13.0,NotMarried,Service,Not-in-family,White,Male,14115.0,0.0,20.0,1.0,0.849
64.0,Private,4.0,13.0,NotMarried,Admin,Not-in-family,White,Male,23384.0,0.0,39.0,1.0,0.982
58.0,Self-Employed,2.0,9.0,Married,White-Collar,Husband,White,Male,76066.0,1163.0,41.0,1.0,0.997
30.0,Private,2.0,9.0,Separated,White-Collar,Unmarried,White,Female,31902.0,0.0,41.0,1.0,0.983
38.0,Government,2.0,9.0,NotMarried,Service,Unmarried,Black,Female,32084.0,0.0,40.0,1.0,0.986
25.0,Private,1.0,3.0,NotMarried,Admin,Not-in-family,White,Female,24291.0,0.0,33.0,0.0,0.847
38.0,Government,5.0,13.0,Widowed,Professional,Husband,White,Male,0.0,0.0,35.0,1.0,0.038
39.0,Private,3.0,12.0,Separated,Admin,Wife,White,Female,0.0,0.0,41.0,1.0,0.055
21.0,Private,3.0,10.0,NotMarried,Blue-Collar,Own-child,White,Male,38888.0,0.0,30.0,1.0,0.99
41.0,Government,3.0,12.0,NotMarried,White-Collar,Not-in-family,White,Male,17147.0,0.0,40.0,1.0,0.972
38.0,Private,4.0,13.0,NotMarried,Sales,Husband,White,Male,0.0,0.0,50.0,1.0,0.058
75.0,Private,4.0,13.0,Married,Professional,Husband,White,Male,69893.0,0.0,7.0,1.0,0.997
29.0,Private,3.0,10.0,Married,Blue-Collar,Husband,White,Male,12699.0,1678.0,40.0,1.0,0.971
52.0,Self-Employed,2.0,9.0,Married,Blue-Collar,Husband,White,Male,94341.0,1571.0,70.0,1.0,0.999
46.0,Private,2.0,9.0,Separated,White-Collar,Unmarried,White,Female,30037.0,0.0,45.0,1.0,0.982
28.0,Private,3.0,11.0,Married,Professional,Husband,White,Male,373.0,0.0,51.0,1.0,0.375
24.0,Private,3.0,10.0,Married,Service,Wife,White,Female,18076.0,0.0,39.0,1.0,0.965
30.0,Government,5.0,14.0,Married,Professional,Husband,Asian-Pac-Islander,Male,24136.0,0.0,10.0,0.0,0.974
25.0,Private,3.0,10.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,62.0,1.0,0.015
40.0,Private,3.0,12.0,Separated,White-Collar,Not-in-family,White,Male,12535.0,0.0,39.0,1.0,0.933
27.0,Private,3.0,10.0,NotMarried,Service,Own-child,White,Female,70955.0,0.0,30.0,1.0,0.998
26.0,Private,2.0,9.0,NotMarried,Other,Unmarried,White,Male,13497.0,0.0,44.0,1.0,0.865
32.0,Private,2.0,9.0,NotMarried,Service,Not-in-family,White,Male,32876.0,0.0,37.0,1.0,0.983
36.0,Government,4.0,13.0,NotMarried,Admin,Not-in-family,White,Female,27791.0,0.0,40.0,1.0,0.985
26.0,Private,1.0,8.0,NotMarried,Blue-Collar,Own-child,Black,Male,42862.0,0.0,40.0,1.0,0.991
47.0,Private,3.0,10.0,Married,Blue-Collar,Not-in-family,Black,Male,98971.0,1823.0,41.0,1.0,0.999
39.0,Private,3.0,10.0,Separated,Other,Not-in-family,White,Female,30297.0,0.0,40.0,0.0,0.968
27.0,Private,3.0,11.0,Married,Other,Husband,White,Male,6347.0,0.0,40.0,1.0,0.797
24.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,24000.0,0.0,50.0,1.0,0.983
38.0,Self-Employed,4.0,13.0,NotMarried,Sales,Husband,White,Male,0.0,0.0,38.0,1.0,0.085
35.0,Self-Employed,2.0,9.0,Married,Blue-Collar,Husband,White,Male,20370.0,0.0,55.0,1.0,0.975
29.0,Private,3.0,11.0,NotMarried,Other,Not-in-family,White,Male,26187.0,0.0,40.0,1.0,0.978
49.0,Private,2.0,9.0,Separated,Service,Not-in-family,Black,Female,96527.0,0.0,40.0,1.0,0.999
36.0,Private,1.0,5.0,Married,Blue-Collar,Husband,White,Male,27356.0,0.0,40.0,1.0,0.985
47.0,Self-Employed,6.0,16.0,Married,Blue-Collar,Husband,White,Male,6903.0,0.0,50.0,1.0,0.86
21.0,Private,3.0,10.0,NotMarried,Service,Own-child,White,Male,42789.0,0.0,40.0,1.0,0.991
36.0,Private,4.0,13.0,NotMarried,Professional,Not-in-family,Asian-Pac-Islander,Female,26080.0,0.0,40.0,0.0,0.971
38.0,Private,1.0,2.0,Married,Blue-Collar,Husband,White,Male,28152.0,0.0,40.0,0.0,0.977
66.0,Private,3.0,10.0,Married,Professional,Husband,White,Male,97983.0,652.0,40.0,1.0,0.999
40.0,Private,5.0,14.0,NotMarried,White-Collar,Husband,White,Male,0.0,290.0,50.0,1.0,0.136
19.0,Private,3.0,10.0,NotMarried,Service,Own-child,White,Female,42980.0,0.0,15.0,1.0,0.988
18.0,Private,2.0,9.0,NotMarried,Blue-Collar,Own-child,White,Male,34888.0,0.0,22.0,1.0,0.981
37.0,Private,6.0,15.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,40.0,1.0,0.066
50.0,Private,4.0,13.0,NotMarried,Professional,Unmarried,White,Female,94500.0,1274.0,40.0,1.0,0.999
33.0,Government,3.0,11.0,Married,Other,Husband,White,Male,59774.0,0.0,50.0,1.0,0.996
27.0,Private,3.0,10.0,Married,Sales,Husband,White,Male,9313.0,0.0,41.0,1.0,0.893
34.0,Government,3.0,10.0,Separated,Admin,Unmarried,White,Female,20959.0,0.0,35.0,1.0,0.959
54.0,Government,5.0,14.0,NotMarried,Professional,Not-in-family,Asian-Pac-Islander,Female,87391.0,0.0,41.0,0.0,0.998
24.0,Self-Employed,3.0,10.0,NotMarried,Blue-Collar,Own-child,White,Male,31245.0,0.0,41.0,1.0,0.984
45.0,Self-Employed,6.0,15.0,NotMarried,Service,Husband,White,Male,0.0,0.0,60.0,1.0,0.118
48.0,Self-Employed,4.0,13.0,Separated,Blue-Collar,Not-in-family,White,Male,29916.0,0.0,50.0,1.0,0.983
23.0,Private,2.0,9.0,NotMarried,Admin,Unmarried,White,Female,41916.0,0.0,39.0,1.0,0.989
29.0,Private,2.0,9.0,NotMarried,Service,Own-child,White,Male,33651.0,0.0,39.0,1.0,0.985
67.0,Self-Employed,3.0,11.0,Married,Service,Own-child,White,Female,99999.0,2157.0,12.0,1.0,0.999
18.0,Private,1.0,8.0,NotMarried,Service,Own-child,White,Female,41612.0,0.0,32.0,1.0,0.982
18.0,Private,1.0,5.0,NotMarried,Sales,Own-child,Other,Female,40687.0,0.0,32.0,1.0,0.971
29.0,Private,2.0,9.0,Separated,Blue-Collar,Not-in-family,White,Male,29678.0,0.0,40.0,1.0,0.982
29.0,Private,2.0,9.0,NotMarried,Blue-Collar,Not-in-family,White,Male,97963.0,1223.0,40.0,1.0,0.999
41.0,Private,2.0,9.0,Separated,Blue-Collar,Other-relative,Black,Female,42097.0,0.0,40.0,1.0,0.982
32.0,Private,2.0,9.0,NotMarried,Blue-Collar,Not-in-family,White,Male,13667.0,0.0,40.0,1.0,0.853
61.0,Private,1.0,6.0,Separated,Service,Not-in-family,Black,Female,32189.0,0.0,24.0,1.0,0.97
78.0,Private,2.0,9.0,NotMarried,Professional,Not-in-family,White,Male,88359.0,0.0,6.0,1.0,0.998
34.0,Private,3.0,12.0,Separated,Blue-Collar,Not-in-family,White,Male,24620.0,0.0,40.0,1.0,0.98
46.0,Private,4.0,13.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,40.0,1.0,0.093
49.0,Self-Employed,3.0,12.0,Separated,Sales,Husband,White,Male,0.0,0.0,61.0,1.0,0.165
29.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,30855.0,0.0,40.0,1.0,0.988
23.0,Private,3.0,10.0,NotMarried,Admin,Not-in-family,White,Female,36223.0,0.0,40.0,1.0,0.986
64.0,Private,3.0,10.0,NotMarried,Admin,Not-in-family,White,Female,26360.0,0.0,39.0,1.0,0.979
73.0,Government,4.0,15.0,NotMarried,Professional,Unmarried,White,Female,0.0,0.0,54.0,1.0,0.268
28.0,Government,3.0,12.0,NotMarried,Admin,Not-in-family,White,Female,30332.0,1980.0,40.0,1.0,0.988
50.0,Private,3.0,11.0,Married,Blue-Collar,Husband,White,Male,6582.0,0.0,40.0,0.0,0.775
20.0,Private,3.0,10.0,NotMarried,Professional,Own-child,White,Female,29665.0,0.0,39.0,1.0,0.971
34.0,Government,4.0,13.0,Separated,Professional,Not-in-family,White,Male,455.0,0.0,55.0,1.0,0.205
29.0,Private,2.0,9.0,NotMarried,Blue-Collar,Own-child,White,Male,31790.0,0.0,40.0,1.0,0.986
49.0,Private,4.0,13.0,NotMarried,Service,Not-in-family,Asian-Pac-Islander,Male,29851.0,0.0,40.0,0.0,0.981
77.0,Self-Employed,3.0,10.0,Married,White-Collar,Husband,White,Male,8677.0,0.0,40.0,1.0,0.803
32.0,Private,2.0,9.0,NotMarried,Service,Own-child,White,Female,28772.0,0.0,35.0,1.0,0.965
27.0,Private,4.0,13.0,Separated,Other,Wife,White,Female,0.0,0.0,41.0,1.0,0.069
22.0,Private,3.0,10.0,NotMarried,Sales,Not-in-family,White,Female,32427.0,0.0,40.0,1.0,0.979
35.0,Government,2.0,9.0,Married,Blue-Collar,Husband,White,Male,12699.0,0.0,40.0,0.0,0.937
32.0,Government,4.0,13.0,NotMarried,Other,Husband,White,Male,0.0,222.0,41.0,1.0,0.027
35.0,Government,2.0,9.0,Separated,Blue-Collar,Own-child,White,Male,26987.0,0.0,40.0,1.0,0.979
62.0,Private,2.0,9.0,Married,Professional,Husband,White,Male,91949.0,0.0,40.0,1.0,0.999
33.0,Private,2.0,9.0,Married,Other,Husband,White,Male,17993.0,0.0,16.0,1.0,0.972
45.0,Private,3.0,10.0,Widowed,White-Collar,Unmarried,White,Female,21206.0,0.0,55.0,1.0,0.971
19.0,Private,3.0,10.0,NotMarried,Sales,Own-child,White,Female,18889.0,1600.0,40.0,1.0,0.911
38.0,Private,2.0,9.0,Separated,Blue-Collar,Not-in-family,White,Male,28466.0,0.0,40.0,1.0,0.982
26.0,Private,2.0,9.0,Married,Blue-Collar,Husband,Black,Male,29624.0,0.0,45.0,1.0,0.988
28.0,Private,4.0,13.0,NotMarried,White-Collar,Not-in-family,White,Female,93862.0,1859.0,46.0,1.0,0.999
20.0,Private,4.0,13.0,Widowed,Professional,Husband,White,Male,0.0,0.0,39.0,1.0,0.009
35.0,Self-Employed,2.0,9.0,Separated,Blue-Collar,Not-in-family,White,Male,88668.0,0.0,80.0,0.0,0.997
42.0,Private,3.0,10.0,Married,Blue-Collar,Husband,White,Male,74298.0,0.0,40.0,1.0,0.998
20.0,Private,3.0,11.0,NotMarried,Service,Own-child,White,Female,38326.0,0.0,20.0,1.0,0.983
44.0,Government,5.0,14.0,NotMarried,Professional,Husband,White,Male,0.0,0.0,40.0,1.0,0.089
69.0,Private,1.0,7.0,Married,Professional,Husband,Black,Male,88974.0,0.0,45.0,1.0,0.999
39.0,Private,2.0,9.0,NotMarried,Blue-Collar,Own-child,White,Male,29592.0,0.0,40.0,1.0,0.987
37.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,19862.0,0.0,40.0,0.0,0.973
28.0,Private,3.0,10.0,Married,Blue-Collar,Husband,White,Male,14249.0,0.0,40.0,1.0,0.962
26.0,Government,4.0,13.0,NotMarried,Other,Not-in-family,White,Male,18036.0,0.0,40.0,1.0,0.957
32.0,Private,3.0,10.0,Separated,Sales,Own-child,White,Male,32010.0,0.0,30.0,1.0,0.982
43.0,Government,4.0,13.0,Separated,White-Collar,Not-in-family,White,Male,16058.0,0.0,40.0,1.0,0.966
49.0,Private,2.0,9.0,Married,White-Collar,Husband,White,Male,77259.0,143.0,29.0,0.0,0.997
28.0,Private,1.0,4.0,Separated,Service,Own-child,White,Male,32661.0,0.0,60.0,0.0,0.97
35.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,52035.0,0.0,40.0,1.0,0.995
19.0,Private,3.0,10.0,NotMarried,Professional,Own-child,White,Female,93045.0,0.0,10.0,1.0,0.999
35.0,Government,2.0,9.0,Married,Blue-Collar,Husband,White,Male,82793.0,0.0,39.0,1.0,0.999
57.0,Private,2.0,9.0,Married,Admin,Wife,White,Female,84305.0,19.0,39.0,1.0,0.998
45.0,Private,1.0,5.0,Married,Blue-Collar,Husband,White,Male,29162.0,0.0,39.0,1.0,0.986
23.0,Private,2.0,9.0,NotMarried,Sales,Not-in-family,White,Male,31427.0,1593.0,48.0,1.0,0.983
45.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,80932.0,0.0,39.0,1.0,0.998
42.0,Private,2.0,9.0,Married,Admin,Wife,White,Female,10574.0,0.0,40.0,1.0,0.927
35.0,Private,4.0,13.0,Married,Service,Husband,Asian-Pac-Islander,Male,16952.0,0.0,40.0,0.0,0.936
44.0,Private,4.0,13.0,Widowed,Professional,Husband,White,Male,0.0,0.0,49.0,1.0,0.125
28.0,Government,4.0,13.0,NotMarried,White-Collar,Not-in-family,White,Male,89335.0,0.0,40.0,1.0,0.999
65.0,Self-Employed,3.0,11.0,Married,Blue-Collar,Husband,White,Male,19197.0,0.0,10.0,1.0,0.958
44.0,Government,6.0,15.0,Separated,Professional,Unmarried,White,Female,13278.0,0.0,39.0,1.0,0.954
59.0,Self-Employed,2.0,9.0,Married,Blue-Collar,Husband,White,Male,26655.0,0.0,40.0,1.0,0.981
39.0,Private,2.0,9.0,Married,Blue-Collar,Not-in-family,White,Male,99428.0,1553.0,39.0,1.0,0.999
21.0,Private,3.0,10.0,NotMarried,Sales,Own-child,Black,Male,42984.0,0.0,25.0,1.0,0.988
29.0,Self-Employed,3.0,11.0,NotMarried,Admin,Not-in-family,White,Female,32528.0,0.0,40.0,1.0,0.981
51.0,Self-Employed,2.0,9.0,NotMarried,Blue-Collar,Not-in-family,White,Male,14168.0,0.0,40.0,1.0,0.869
22.0,Private,2.0,9.0,NotMarried,Admin,Own-child,White,Male,30267.0,0.0,40.0,1.0,0.971
49.0,Private,2.0,9.0,Separated,Service,Unmarried,White,Female,28010.0,0.0,41.0,1.0,0.977
55.0,Private,3.0,12.0,NotMarried,Service,Husband,White,Male,0.0,0.0,79.0,1.0,0.134
38.0,Private,3.0,10.0,Separated,Admin,Unmarried,White,Female,95892.0,1762.0,43.0,1.0,0.999
23.0,Private,3.0,10.0,Separated,Blue-Collar,Own-child,White,Male,82811.0,0.0,40.0,1.0,0.998
20.0,Private,2.0,9.0,NotMarried,Service,Own-child,White,Female,35258.0,0.0,39.0,0.0,0.97
40.0,Private,4.0,13.0,Separated,Blue-Collar,Own-child,White,Female,31843.0,0.0,40.0,1.0,0.988
25.0,Private,4.0,13.0,NotMarried,Professional,Not-in-family,White,Female,30188.0,0.0,39.0,1.0,0.985
27.0,Private,3.0,10.0,Separated,Other,Not-in-family,White,Female,78799.0,0.0,40.0,1.0,0.997
20.0,Private,2.0,9.0,NotMarried,Service,Own-child,White,Male,42639.0,0.0,29.0,1.0,0.989
37.0,Private,2.0,9.0,Married,Service,Wife,White,Female,30755.0,0.0,18.0,1.0,0.986
40.0,Government,2.0,9.0,NotMarried,Service,Own-child,White,Male,30252.0,0.0,40.0,1.0,0.988
29.0,Private,4.0,13.0,NotMarried,White-Collar,Husband,White,Male,77.0,0.0,40.0,1.0,0.013
38.0,Self-Employed,2.0,9.0,Separated,Service,Unmarried,White,Female,31465.0,0.0,41.0,1.0,0.978
42.0,Private,4.0,13.0,Separated,White-Collar,Unmarried,White,Female,89750.0,893.0,40.0,1.0,0.999
32.0,Government,3.0,12.0,Separated,Other,Not-in-family,White,Male,11896.0,0.0,41.0,1.0,0.878
20.0,Private,2.0,9.0,Married,Sales,Husband,White,Male,16592.0,0.0,45.0,1.0,0.963
62.0,Government,4.0,13.0,Separated,Admin,Husband,White,Male,0.0,0.0,39.0,1.0,0.109
31.0,Private,3.0,10.0,NotMarried,Admin,Not-in-family,White,Male,25198.0,0.0,39.0,1.0,0.979
31.0,Self-Employed,2.0,9.0,Married,Blue-Collar,Husband,White,Male,12648.0,0.0,59.0,1.0,0.916
24.0,Private,2.0,9.0,NotMarried,Admin,Own-child,White,Male,89682.0,0.0,40.0,1.0,0.999
61.0,Government,1.0,4.0,Widowed,Service,Not-in-family,Black,Female,90411.0,0.0,36.0,1.0,0.998
43.0,Government,3.0,10.0,Married,Blue-Collar,Husband,White,Male,50262.0,0.0,41.0,1.0,0.995
21.0,Private,3.0,10.0,NotMarried,Blue-Collar,Own-child,White,Male,22780.0,0.0,49.0,1.0,0.946
30.0,Self-Employed,2.0,9.0,Separated,White-Collar,Not-in-family,White,Male,13350.0,0.0,40.0,1.0,0.84
22.0,Private,2.0,9.0,NotMarried,Professional,Unmarried,Black,Female,41517.0,0.0,40.0,1.0,0.986
18.0,Private,1.0,6.0,NotMarried,Blue-Collar,Not-in-family,White,Male,38162.0,0.0,39.0,1.0,0.986
59.0,Government,5.0,14.0,Separated,Professional,Not-in-family,White,Female,85344.0,529.0,38.0,1.0,0.998
69.0,Self-Employed,1.0,4.0,Married,Military,Wife,Other,Male,85158.0,3770.0,38.0,1.0,0.998
49.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,14365.0,0.0,38.0,1.0,0.964
19.0,Government,1.0,7.0,NotMarried,Service,Own-child,White,Male,39137.0,0.0,31.0,1.0,0.985
50.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,0.0,0.0,41.0,1.0,0.339
19.0,Other/Unknown,6.0,15.0,NotMarried,Sales,Husband,White,Male,0.0,0.0,58.0,1.0,0.001
33.0,Private,1.0,6.0,NotMarried,Blue-Collar,Not-in-family,White,Female,98399.0,1888.0,45.0,1.0,0.999
23.0,Private,4.0,13.0,NotMarried,Sales,Not-in-family,Black,Male,32846.0,0.0,16.0,1.0,0.979
33.0,Government,6.0,15.0,NotMarried,Professional,Not-in-family,White,Female,77984.0,0.0,65.0,1.0,0.998
33.0,Government,3.0,10.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,38.0,1.0,0.007
17.0,Private,4.0,13.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,48.0,1.0,0.005
32.0,Private,3.0,12.0,Married,Professional,Husband,White,Male,0.0,621.0,42.0,1.0,0.485
40.0,Private,3.0,10.0,NotMarried,Sales,Husband,White,Male,111.0,0.0,65.0,1.0,0.086
21.0,Private,3.0,10.0,NotMarried,Sales,Own-child,White,Female,42958.0,0.0,19.0,1.0,0.987
23.0,Private,4.0,13.0,NotMarried,Professional,Own-child,White,Female,29058.0,0.0,21.0,1.0,0.978
32.0,Private,4.0,13.0,NotMarried,White-Collar,Not-in-family,White,Female,16829.0,0.0,40.0,1.0,0.967
58.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,80948.0,0.0,40.0,1.0,0.998
22.0,Government,3.0,10.0,NotMarried,Professional,Not-in-family,White,Male,38604.0,0.0,10.0,1.0,0.988
